鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,main building area,auxiliary building area,balcony area,elevator,transaction number
八德區,房地(土地+建物)+車位,桃園市八德區廣興三路１５０號二樓,24.28,住,,,1121103,土地1建物1車位1,二層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1120818,150.09,3,2,2,有,有,13550000,94188,坡道平面,20.35,1330000,,RPPOMLKMJHJGFFH97DA,76.53,0.0,11.68,有,
桃園區,建物,桃園市桃園區日光路１０７號十樓,0.0,,,,1121120,土地0建物1車位2,十層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1121026,204.12,3,1,2,有,有,18250000,120319,坡道平面,89.84,4500000,建物坐落地號：三民段231地號；,RPXNMLOLJHJGFAH48DA,74.07,0.0,5.12,有,
桃園區,建物,桃園市桃園區日光路１０７號二樓,0.0,,,,1121120,土地0建物1車位1,二層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1121026,159.2,3,1,2,有,有,15300000,114631,坡道平面,44.92,2200000,建物坐落地號：三民段231地號；,RPUNMLLJKHJGFAH77DA,74.07,0.0,5.12,有,
桃園區,建物,桃園市桃園區日光路１０５號四樓,0.0,,,,1121117,土地0建物1車位1,四層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1121026,132.11,3,1,2,有,有,12100000,117559,坡道平面,44.92,1850000,建物坐落地號：三民段231地號；,RPROMLLJKHJGFAH57DA,56.31,0.0,4.1,有,
桃園區,建物,桃園市桃園區日光路１０３號八樓,0.0,,,,1121125,土地0建物1車位1,八層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1121026,159.2,3,1,2,有,有,16200000,122506,坡道平面,44.92,2200000,建物坐落地號：三民段231地號；,RPPNMLPJKHJGFAH67DA,74.07,0.0,5.12,有,
中壢區,房地(土地+建物)+車位,桃園市中壢區文發路５號十二樓,19.63,住,,,1121130,土地1建物1車位1,十二層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1110121,125.83000000000001,2,2,1,有,有,13200000,128638,坡道平面,34.1,1400000,,RPRPMLTJJHJGFBH48DA,56.35,0.0,5.05,有,
中壢區,房地(土地+建物)+車位,桃園市中壢區領航南路三段２５９號十二樓,14.41,商,,,1121129,土地1建物1車位1,十二層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080823,145.78,3,2,1,有,有,18000000,123474,坡道平面,36.76,0,,RPTPMLNLJHJGFBH28DA,64.7,2.81,4.89,有,220
中壢區,房地(土地+建物)+車位,桃園市中壢區青溪路一段１２１號三樓,40.35,住,,,1121115,土地1建物1車位1,三層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1050120,229.71,3,2,2,有,有,25380000,110487,坡道平面,0.0,0,,RPRNMLQLJHJGFBH18DA,117.23,0.0,12.12,有,221
中壢區,房地(土地+建物),桃園市中壢區華愛一街４９巷１７號,70.59,住,,,1121119,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,0930719,204.27,4,2,4,有,有,15280000,74803,,0.0,0,其他增建；,RPVOMLPKKHJGFBH58DA,187.66,5.8,10.81,無,
大溪區,房地(土地+建物),桃園市大溪區日新路６８巷６弄１１號,246.28,,山坡地保育區,丙種建築用地,1121129,土地2建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土造,0841226,199.15,4,2,3,有,有,19380000,97314,,0.0,0,,RPOOMLNJJHJGFCH57DA,184.06,3.95,11.14,無,
復興區,土地,大利段896地號,1833.1,,山坡地保育區,農牧用地,1121120,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1600000,873,,0.0,0,未設籍建物未登記建物；,RPTOMLLJKHJGFCH97DA,0.0,0.0,0.0,無,
大園區,土地,溪海段499地號,74.79,,鄉村區,乙種建築用地,1121113,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1017900,13610,,0.0,0,本案依土地法34-1辦理未登記建物；,RPVNMLSLKIIGFEH56DA,0.0,0.0,0.0,無,222
八德區,房地(土地+建物)+車位,桃園市八德區廣興三路１５０號十三樓,24.28,住,,,1121116,土地1建物1車位2,十三層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1120818,172.48,3,2,2,有,有,15500000,97426,坡道平面,42.74,2860000,,RPQOMLKMJHJGFFH08DA,76.53,0.0,11.68,有,
平鎮區,房地(土地+建物),桃園市平鎮區龍南路３２６號,39.39,住,,,1121122,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0680125,121.33,5,2,2,有,無,7200000,59342,,0.0,0,其他增建；,RPPNMLRLKIIGFGH68DA,113.98,7.35,0.0,無,
平鎮區,房地(土地+建物),桃園市平鎮區漢口街１５０號,75.32,住,,,1121126,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,0880729,161.08,5,3,3,有,無,14000000,86913,,0.0,0,其他增建；,RPQNMLTJJHJGFGH68DA,149.91,0.0,11.17,無,
龜山區,車位,桃園市龜山區文青路２０８號等,0.36,住,,,1121126,土地1建物1車位1,,,其他,,,,31.51,0,0,0,無,有,1400000,,坡道平面,31.5,1400000,含土地增值稅或其他稅費；含仲介費；僅車位交易；,RPQNMLSLJIIGFHH88DA,0.0,0.0,0.0,有,223
龜山區,房地(土地+建物)+車位,桃園市龜山區文青路２９０號十六樓之１,23.83,住,,,1121126,土地1建物1車位1,十六層,二十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1040709,198.29000000000002,4,2,2,有,有,16760000,84523,坡道平面,36.39,0,含土地增值稅或其他稅費；含仲介費；其他增建；,RPRNMLSLJIIGFHH98DA,102.34,0.0,11.09,有,
中壢區,房地(土地+建物)+車位,桃園市中壢區延平路９０巷１０６號六樓,42.13,住,,,1121119,土地1建物1車位1,六層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1040706,166.82999999999998,3,2,2,有,有,14100000,84517,坡道平面,29.84,0,,RPQRMLSJJHJGFBH48DA,82.77,2.33,8.81,有,
中壢區,土地,大崙段68地號,246.08,,鄉村區,乙種建築用地,1121114,土地4建物0車位0,,,其他,,,,0.0,0,0,0,無,無,12000000,48765,,0.0,0,,RPSNMLQKJHJGFBH18DA,0.0,0.0,0.0,無,
中壢區,土地,大華段1130地號,144.0,住,,,1121128,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,19300000,134028,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPWOMLPKKHJGFBH68DA,0.0,0.0,0.0,無,
蘆竹區,房地(土地+建物),桃園市蘆竹區聯福街７６巷４號,92.98,住,,,1121122,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土造,0750519,110.6,7,3,4,有,無,20800000,188065,,0.0,0,3-4增建防火巷增建增建部分含3房1廳2衛,RPUNMLPLJHJGFEH68DA,110.6,0.0,0.0,無,
蘆竹區,房地(土地+建物),桃園市蘆竹區機捷路二段１００３號,85.42,住,,,1121105,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,1121030,209.82,3,2,4,有,有,23800000,113431,,0.0,0,,RPWOMLTLJHJGFEH76DA,193.57,0.0,16.25,無,
蘆竹區,房地(土地+建物),桃園市蘆竹區機捷路二段１００１號,85.42,住,,,1121105,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,1121030,209.82,3,2,4,有,有,24200000,115337,,0.0,0,,RPXOMLTLJHJGFEH86DA,193.57,0.0,16.25,無,
蘆竹區,房地(土地+建物),桃園市蘆竹區機捷路二段９９９巷８號,70.61,住,,,1121104,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,1121030,173.43,3,2,4,有,有,20000000,115320,,0.0,0,,RPWNMLRKKHJGFEH09DA,166.18,0.0,7.25,無,
八德區,房地(土地+建物)+車位,桃園市八德區永豐路４８５號,2821.68,工,,,1121124,土地5建物1車位34,全,五層,透天厝,辦公用,鋼筋混凝土造,1080625,8643.25,0,0,0,無,無,610000000,70575,坡道平面,0.0,0,,RPPNMLPKKHJGFFH28DA,8643.25,0.0,0.0,有,
平鎮區,房地(土地+建物),桃園市平鎮區大昌路５５巷２５號三樓,24.3,都市：其他:乙種工業區,,,1121104,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),辦公用,鋼筋混凝土造,0821202,95.77000000000001,3,2,2,有,有,5300000,55341,,0.0,0,,RPTOMLQJJIIGFGH78DA,77.52,1.43,6.48,無,
中壢區,房地(土地+建物)+車位,桃園市中壢區青境路２０號三樓,10.17,商,,,1121112,土地1建物1車位1,三層,二十一層,住宅大樓(11層含以上有電梯),辦公用,鋼筋混凝土造,1120111,115.36,2,1,1,有,有,9730000,84345,坡道平面,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPRNMLRKKHJGFBH38EA,50.88,3.79,3.71,有,
桃園區,房地(土地+建物)+車位,桃園市桃園區龍城一街６８號十樓,22.06,住,,,1121021,土地1建物1車位1,十層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1070601,163.45,2,2,2,有,有,13500000,96138,坡道平面,40.71,1700000,,RPSPMLTLJHJGFAH68DA,76.07,0.0,5.65,有,224
中壢區,土地,青溪段568-2地號,2679.56,住,,,1121012,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,770041500,287376,,0.0,0,交易總價包含下列非屬不動產價格之費用：其他土地容積移轉買賣價款:121585500元,RPRNMLMJKHJGFBH67DA,0.0,0.0,0.0,無,
大園區,房地(土地+建物)+車位,桃園市大園區環區西路５６３號九樓之１,29.9,住,,,1121015,土地1建物1車位1,九層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1121128,147.32,3,2,2,有,有,11250000,77289,坡道平面,21.17,1500000,預售屋、或土地及建物分件登記案件；,RPPQMLKKJHJGFEH87DA,74.47,0.0,8.94,有,
大園區,房地(土地+建物),桃園市大園區拔子林二路１７巷３之１號十一樓,5.22,住,,,1121001,土地1建物1車位0,十一層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1101116,59.120000000000005,1,1,1,有,有,5690000,96245,,0.0,0,,RPQNMLPJKHJGFEH18DA,29.79,1.25,2.46,有,
平鎮區,土地,賦梅段856地號,3304.64,農,,,1121024,土地8建物0車位0,,,其他,,,,0.0,0,0,0,無,無,128000000,38733,,0.0,0,,RPPNMLRJKHJGFGH48DA,0.0,0.0,0.0,無,
桃園區,房地(土地+建物)+車位,桃園市桃園區大興西路三段１５１號十一樓,20.02,住,,,1121012,土地2建物1車位1,十一層,二十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1120614,159.49,3,2,2,有,無,17950000,131177,坡道平面,35.23,1650000,預售屋、或土地及建物分件登記案件；,RPUOMLLMJHJGFAH08DA,73.4,5.2,5.51,有,
中壢區,房地(土地+建物)+車位,桃園市中壢區後寮一路１４８巷５號四樓,23.39,住,,,1121026,土地1建物1車位1,四層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0861002,163.3,3,2,2,有,有,6000000,36742,坡道平面,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPTNMLPLKIIGFBH38DA,90.52,0.0,12.2,有,225
蘆竹區,房地(土地+建物)+車位,桃園市蘆竹區機捷路二段６３５號二樓,22.78,住,,,1121022,土地1建物1車位1,二層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1121219,118.3,2,2,1,有,有,10330000,93844,坡道平面,24.74,1550000,預售屋、或土地及建物分件登記案件；,RPRQMLLJKHJGFEH18DA,53.94,0.0,8.79,有,
蘆竹區,土地,福臨段632地號,245.38,都市：其他:保護區,,,1121027,土地8建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1825000,7437,,0.0,0,增值稅由買方負擔，以上總價不含買方所繳納之增值稅。親友、員工、共有人或其他特殊關係間之交易；,RPRNMLQJKHJGFEH38DA,0.0,0.0,0.0,無,226
桃園區,房地(土地+建物)+車位,桃園市桃園區建國路３４８巷２８之１號九樓,41.39,工,,,1121024,土地1建物1車位1,九層,十層,華廈(10層含以下有電梯),辦公用,鋼筋混凝土造,1040125,178.73,3,1,2,有,有,11000000,61545,坡道平面,0.0,0,,RPTNMLRJKHJGFAH38EA,86.98,4.26,8.67,有,227
